NC_House_dist2020,pct_dist_coverage2020,DEM,REP,DEM_Absentee,REP_Absentee,DEM_Early,REP_Early,DEM_In Person,REP_In Person,DEM_Absentee_county,DEM_Early_county,REP_Absentee_county,REP_Early_county,DEM_uniform,REP_uniform,DEM_by_area,REP_by_area,DEM_by_vap,REP_by_vap,DEM_by_cvap,REP_by_cvap,DEM_by_totpop,REP_by_totpop,DEM_by_day_of,REP_by_day_of,DEM_by_voterfile_tot_votes,REP_by_voterfile_tot_votes,DEM_by_voterfile_mode,REP_by_voterfile_mode,DEM_by_voterfile_party,REP_by_voterfile_party,DEM_by_voterfile_mode_party,REP_by_voterfile_mode_party,DEM_by_voterfile_minus_day_of,REP_by_voterfile_minus_day_of,DEM_by_scaled_voterfile_minus_day_of,REP_by_scaled_voterfile_minus_day_of,DEM_Absentee_uniform,DEM_Absentee_by_area,DEM_Absentee_by_vap,DEM_Absentee_by_cvap,DEM_Absentee_by_totpop,DEM_Absentee_by_day_of,DEM_Absentee_by_voterfile_tot_votes,DEM_Absentee_by_voterfile_mode,DEM_Absentee_by_voterfile_party,DEM_Absentee_by_voterfile_mode_party,DEM_Absentee_by_voterfile_minus_day_of,DEM_Absentee_by_scaled_voterfile_minus_day_of,REP_Absentee_uniform,REP_Absentee_by_area,REP_Absentee_by_vap,REP_Absentee_by_cvap,REP_Absentee_by_totpop,REP_Absentee_by_day_of,REP_Absentee_by_voterfile_tot_votes,REP_Absentee_by_voterfile_mode,REP_Absentee_by_voterfile_party,REP_Absentee_by_voterfile_mode_party,REP_Absentee_by_voterfile_minus_day_of,REP_Absentee_by_scaled_voterfile_minus_day_of,DEM_Early_uniform,DEM_Early_by_area,DEM_Early_by_vap,DEM_Early_by_cvap,DEM_Early_by_totpop,DEM_Early_by_day_of,DEM_Early_by_voterfile_tot_votes,DEM_Early_by_voterfile_mode,DEM_Early_by_voterfile_party,DEM_Early_by_voterfile_mode_party,DEM_Early_by_voterfile_minus_day_of,DEM_Early_by_scaled_voterfile_minus_day_of,REP_Early_uniform,REP_Early_by_area,REP_Early_by_vap,REP_Early_by_cvap,REP_Early_by_totpop,REP_Early_by_day_of,REP_Early_by_voterfile_tot_votes,REP_Early_by_voterfile_mode,REP_Early_by_voterfile_party,REP_Early_by_voterfile_mode_party,REP_Early_by_voterfile_minus_day_of,REP_Early_by_scaled_voterfile_minus_day_of
88.0,1.0,34368.0,16693.0,11017.0,2884.0,20107.0,10424.0,3244.0,3385.0,2368931.0,5511812.0,674636.0,2744360.0,43658.06666666664,20918.312820512823,21165.40903209255,11160.056970527818,32999.449001508125,16294.158579890278,33467.15325929767,16497.0682530728,31701.474176121716,15731.04280056632,34628.89394623898,19848.92762490593,34746.48635564386,17052.0964704725,34520.10106337762,16654.132962769614,29473.640527962896,19059.523257771725,29671.37246367002,18491.818938817356,34315.11197697542,16864.948218693477,34324.81143855485,16869.15625089833,12148.364102564108,5387.129287150212,8944.411149886708,9085.001842301075,8554.243268371294,9434.218093517055,9469.566068194554,10807.989381797788,7884.562225357138,9465.405592308078,9339.896043650757,9342.811676760322,3459.671794871793,1534.173580305155,2547.2340733077367,2587.272192766538,2436.120115613725,3248.660799005334,2696.7903134293483,3077.953188412214,3092.8955964061042,3374.221783741121,2659.8622363016784,2660.6925648585275,28265.702564102576,12534.279744942334,20811.037851621408,21138.151416996603,19903.230907750432,21950.67585272193,22032.920287449306,20468.11168157983,18345.078302605765,16961.96687136194,21731.215933324675,21737.999761794526,14073.641025641022,6240.883390222662,10361.924506582542,10524.796060306266,9909.922684952599,13215.2668259006,10970.306157043158,10191.1797743574,12581.627661365621,11732.597155076235,10820.085982391796,10823.463686039802
89.0,1.0,11308.0,30667.0,2515.0,2171.0,7157.0,22217.0,1636.0,6279.0,119540.0,322360.0,84720.0,826600.0,12683.5,29062.00000000001,18454.279148910107,40962.942416801896,12824.170918172322,29352.102333443763,12702.539041512897,29101.26376852576,12786.142438437348,29273.67709209487,11693.71285475793,32236.985302123026,12900.842146756335,29510.21960892053,12614.300504731622,29350.754853077287,12228.080970942592,30551.977035594828,12100.835438838389,30274.08921533596,12755.232835429768,29209.93294316329,12758.734328614984,29217.153990390147,2988.500000000001,4549.57476682669,3026.553409274313,2993.6503213904766,3016.2661848626403,2720.7490261547027,3047.294026302902,2737.2481152781756,2865.302917552563,2683.887052341597,3007.9047140694156,3008.8519159145403,2118.000000000001,3224.35983140001,2144.9690884534034,2121.650119024604,2137.6783602272285,2413.1594991834518,2159.668311095715,1939.9335814486114,2256.514302830613,2086.8041366342836,2131.7524458420685,2132.4237436530016,8058.999999999998,12268.704382083415,8161.617508898005,8072.88872012242,8133.87625357471,7336.963828603228,8217.548120453432,8241.052389453445,7726.778053390031,7780.9483864967915,8111.328121360354,8113.8824127004455,20665.0,31459.58258540189,20928.133244990357,20700.613649501152,20856.99873186765,23544.825802939573,21071.551297824815,21131.821271628673,22016.462732764216,21908.285078701676,20799.180497321217,20805.730246737156
90.0,0.9937354487194874,9570.0,31267.0,2730.0,2776.0,5437.0,20765.0,1403.0,7726.0,63340.0,128444.0,65194.0,497029.0,9437.878411910673,31091.85483870968,10448.730629784119,34111.40114619545,9791.721148157361,32100.672071259396,9747.453098203821,31969.897076269765,9737.318674237145,31942.081585167278,9751.759678732698,31409.012634187573,9619.54308729413,31598.19810535492,9647.969015896038,31463.839012642915,9701.58284664029,31288.797705940073,9628.749990058508,31275.26581096555,9595.526189161052,31522.898660390023,9596.461088564782,31525.77329504094,2604.0843672456576,2939.0732303916625,2721.4559634469947,2706.782506244269,2703.4183820735802,2708.2234442369318,2664.3702005464643,2746.299700990257,2691.59786145278,2739.171251899506,2656.41936323992,2656.728993379783,2639.0942928039685,3030.7810130815537,2733.3681304068764,2717.513152004998,2715.771968204982,2668.586007986062,2677.1872519930407,2750.752447218528,2646.056929182839,2746.676524367261,2664.716550487043,2665.1517155845736,5430.794044665011,6106.657399392458,5667.265184710367,5637.670591959555,5630.9002921635665,5640.536234495764,5552.172886747667,5498.669314905783,5606.98498518751,5486.578738159003,5536.106825921129,5536.732095184998,20726.760545905698,23354.6201331139,21641.303940852522,21526.383924264774,21500.309616962302,21014.42662620151,21195.01085336188,20987.086565424383,20916.74077675723,20802.589286598286,21132.18210990298,21134.621579456372
91.0,0.9960249858035212,9464.0,33973.0,2139.0,2375.0,5753.0,22616.0,1572.0,8982.0,54448.0,127349.0,55712.0,487306.0,9928.353846153843,33736.433333333334,10656.97470237876,35202.408550932996,9841.463915619504,32814.10834805982,9879.614295719559,32898.017195756685,9854.75321757097,32895.23092768613,9183.332682477347,33161.42667280227,9926.07254516325,33135.8276489005,9923.270615998761,33287.85385690155,9669.535160121264,33630.03357525074,9676.99808279325,33694.27583211587,10000.07748216026,33199.224259804854,9998.180939214884,33197.49944112065,2446.7435897435907,2607.3831230584424,2335.0771893854467,2344.373200236966,2344.7376426340015,2200.473974811909,2372.4787831485487,2229.059542831056,2288.408530562736,2181.8969184479747,2378.2133352750734,2378.053981585248,2511.415384615384,2642.5799615418687,2380.368010704689,2388.339749434375,2391.1566666051185,2447.205881012729,2418.9869793709213,2288.298349800546,2472.290699487169,2349.928770524442,2419.1089405939483,2419.090354956141,5909.610256410253,6477.59157932032,5934.386726234064,5963.241095482595,5938.015574936969,5410.858707665439,5981.593762014702,6122.2110731677085,5809.1266295585265,5923.101164345275,6049.864146885187,6048.126957629639,22243.01794871794,23577.82858939112,21451.740337355128,21527.677446322323,21522.074261081012,21732.22079178954,21734.84066952958,22017.55550710101,22175.742875763564,22362.34706159142,21798.115319210905,21796.40908616452
92.0,1.0,35336.0,13159.0,8134.0,2109.0,23701.0,8885.0,3501.0,2165.0,1338961.0,3115372.0,381316.0,1551160.0,26343.733333333323,12075.133333333335,52433.376514879754,23393.911991530218,31197.961867154314,14181.100745317177,34579.56433777834,15648.18136457524,31866.071311441538,14470.954572244442,37372.30508809578,12695.10437457056,33327.24591811103,15104.873244063147,33255.296345724375,15277.657825134156,39188.25662385887,12034.102138276217,38816.687333570764,12136.542034210526,33393.531304026306,15133.630617486282,33392.040875791,15132.984007366553,6866.466666666666,14708.946051123678,8325.635231718601,9342.136204068269,8526.467205805915,10181.62686356449,8965.692520240373,7986.861712489485,10727.497206953025,9002.004049257637,8985.617736116803,8985.169717237124,1955.4666666666667,4188.887109057156,2371.0159773272035,2660.5002003721515,2428.209909809986,2077.7992998069562,2553.294688230634,2274.538362775048,1947.370394746912,1898.3614838200476,2558.969090709225,2558.841501655381,15976.26666666667,34223.43046375606,19371.32663543572,21736.42813371007,19838.604105635626,23689.678224531282,20860.55339787066,21767.434633234883,24959.75941690584,26313.68328431312,20906.913567909498,20905.87115855387,7954.666666666665,17040.02488247306,9645.084767989974,10822.68116420309,9877.744662434456,8452.305074763604,10386.578555832513,10838.119462359111,7921.7317435293035,8073.180550390481,10409.661526777061,10409.142505711172
93.0,1.0,21285.0,25898.0,5060.0,2254.0,14129.0,17047.0,2096.0,6597.0,97822.0,275572.0,42311.0,320597.0,21284.999999999996,25897.999999999985,21285.000000000004,25898.000000000004,21284.999999999996,25898.0,21285.000000000004,25898.0,21285.0,25898.000000000004,21285.0,25898.0,21285.0,25898.0,21285.0,25898.0,21285.0,25898.0,21285.000000000004,25898.000000000004,21285.0,25897.99999999999,21284.999999999996,25897.999999999996,5059.999999999997,5060.000000000001,5060.0,5060.000000000002,5060.0,5060.0,5060.000000000001,5060.000000000001,5059.999999999999,5060.000000000002,5059.999999999999,5059.999999999999,2253.9999999999995,2254.0,2254.0,2254.0000000000005,2254.0,2254.0000000000005,2254.0000000000005,2254.0000000000005,2254.0000000000005,2253.9999999999995,2253.9999999999995,2253.9999999999995,14128.999999999995,14129.0,14128.999999999996,14129.000000000002,14128.999999999998,14129.000000000002,14128.999999999998,14129.0,14128.999999999998,14129.0,14129.0,14128.999999999998,17046.99999999999,17047.000000000004,17046.999999999996,17047.0,17047.0,17047.000000000004,17047.0,17047.0,17047.000000000004,17047.000000000004,17046.999999999996,17047.0
94.0,0.9997735045638833,9648.0,33843.0,2378.0,2313.0,5798.0,22784.0,1472.0,8746.0,47372.0,104759.0,52219.0,423128.0,8847.96774193548,32954.645161290326,7673.634585717441,29459.417736402887,9159.465078274434,33881.7705064161,9188.995005112667,33969.661927682195,9163.89735571727,33894.96251891347,9273.819268635727,33254.5163198479,9181.773643715602,33948.168622936086,9262.281924112967,34181.99229619212,9349.35970314227,33790.75591708728,9498.159533504015,33966.843418306235,9263.058456900768,34190.10074140459,9260.742457759921,34183.207515517,2139.838709677418,1750.644374113614,2243.074318928857,2252.8610478432192,2244.543252395706,2280.9732770745427,2250.467763675166,2279.2605363984676,2306.008684667614,2345.3362720403024,2277.4069577969685,2276.6393955919725,2260.290322580645,1816.516206558685,2378.0034726735876,2389.1626715001225,2379.678406225233,2298.363684377311,2386.433758283725,2419.2643678160916,2366.447738521096,2349.469893078222,2417.1508473195377,2416.275643834059,5236.1290322580635,4450.990211603827,5444.390759345577,5464.133957269447,5447.354103321566,5520.845991561182,5459.305880040436,5511.0213877145,5571.351018474657,5680.823261463711,5513.6514991037975,5512.103062167947,21948.354838709674,18896.901529844206,22757.767033742504,22834.499256182065,22769.28411268824,22210.152635470582,22815.734864652357,23016.72792837603,22678.308178566178,22871.37352522802,23026.949894085068,23020.93187168295
95.0,1.0,20267.0,36991.0,6610.0,4320.0,11616.0,26914.0,2041.0,5757.0,110627.0,215688.0,77825.0,505043.0,13293.241379310348,25855.89655172413,10198.175145597546,20327.449911172185,16996.433337540493,32470.58508982288,17303.936810596588,33019.8517013279,17325.084092277586,33057.62524461839,16378.263793511724,27512.235772357726,18894.177832066416,35860.36042358117,20001.063593296432,37296.30076110173,17447.815676257058,35315.973120944975,18135.01056504811,37191.993716226345,19811.38935524201,37498.69530273263,19789.252679815985,37459.15449176098,3814.7241379310344,2765.4377360281323,5070.176742816273,5174.426276897687,5181.595608158963,4860.60549372484,5713.548270928433,6419.1914046955835,5223.203952675451,5837.586832381593,6024.500446508307,6016.995691923456,2683.620689655173,1945.458087143187,3566.8191762379565,3640.15769206037,3645.2012456721354,2904.776422764228,4019.4246810001655,4515.8376442499,3946.7376543875152,4460.82026082026,4238.176460082157,4232.8969394808055,7437.517241379311,5391.737409569415,9885.25659472422,10088.510533698902,10102.488484118621,9476.658299786883,11139.629561137985,11540.872188600846,10183.611723581607,10256.423732666515,11745.888908733703,11731.256987892526,17415.275862068967,12624.991824028997,23146.76591358492,23622.69400926753,23655.423998946262,18850.459349593497,26083.935742581,27023.463116851835,25612.235466557457,26974.17345540608,27503.518842650476,27469.257552280174
96.0,1.0,14381.0,25921.0,3462.0,2065.0,8961.0,19113.0,1958.0,4743.0,119540.0,322360.0,84720.0,826600.0,13005.5,27526.000000000007,7234.720851089887,15625.05758319809,12864.82908182768,27235.897666556233,12986.460958487105,27486.736231474246,12902.857561562652,27314.32290790512,13995.28714524207,24351.01469787697,12788.157853243665,27077.780391079476,13074.69949526838,27237.245146922716,13460.919029057408,26036.022964405172,13588.164561161611,26313.910784664033,12933.76716457023,27378.06705683671,12930.265671385021,27370.84600960985,2988.500000000001,1427.425233173309,2950.446590725686,2983.349678609524,2960.73381513736,3256.2509738452973,2929.7059736970987,3239.751884721825,3111.6970824474365,3293.1129476584024,2969.0952859305844,2968.1480840854615,2118.000000000001,1011.6401685999895,2091.0309115465966,2114.3498809753964,2098.3216397727715,1822.8405008165487,2076.3316889042844,2296.0664185513883,1979.4856971693875,2149.195863365716,2104.2475541579315,2103.5762563469984,8058.999999999998,3849.295617916579,7956.382491101994,8045.111279877582,7984.123746425291,8781.036171396772,7900.451879546568,7876.947610546552,8391.221946609969,8337.051613503209,8006.671878639646,8004.117587299558,20665.0,9870.417414598103,20401.86675500964,20629.386350498848,20473.001268132353,17785.174197060427,20258.44870217519,20198.17872837133,19313.537267235784,19421.714921298324,20530.819502678776,20524.269753262855
97.0,1.0,13274.0,36341.0,3435.0,2788.0,8404.0,26804.0,1435.0,6749.0,79005.0,193292.0,64124.0,616492.0,13273.999999999998,36340.999999999985,13274.0,36341.0,13273.999999999996,36341.0,13273.999999999998,36341.0,13273.999999999998,36341.00000000001,13273.999999999998,36340.99999999999,13274.0,36341.0,13274.0,36341.0,13273.999999999998,36341.00000000001,13273.999999999996,36340.99999999999,13273.999999999996,36341.0,13273.999999999998,36341.0,3435.0,3434.9999999999995,3435.000000000001,3435.0,3435.0,3435.0,3434.9999999999995,3435.000000000001,3435.000000000001,3434.9999999999995,3435.0,3435.0000000000005,2788.0000000000005,2788.0,2788.0000000000005,2788.0,2788.0000000000005,2788.0,2788.0,2788.0,2788.0,2788.0,2787.9999999999995,2788.0000000000005,8404.0,8404.0,8404.0,8403.999999999998,8404.0,8404.0,8403.999999999998,8404.0,8404.0,8404.0,8404.0,8404.0,26803.999999999985,26803.999999999996,26803.999999999996,26804.0,26804.0,26804.000000000004,26804.0,26804.0,26803.999999999996,26804.0,26803.999999999996,26804.0
98.0,1.0000000000000002,32214.0,30073.0,10918.0,4254.0,19210.0,21459.0,2086.0,4360.0,1235964.0,2875728.0,351984.0,1431840.0,23171.59999999999,13507.815384615382,56226.20423451133,27848.285522948445,31695.163110078174,17205.693640397214,33157.91036804282,17840.294594138766,31942.185280998336,17312.862192180633,22267.531680596338,25566.122435624773,40284.419880797424,20932.07255442372,40980.0668068028,21210.46075386046,25644.617506607643,29477.00714799565,26864.755961313767,30211.350458267385,40972.31397563632,21230.509790440407,40956.84666308017,21223.799423186927,6338.276923076923,16274.405618539417,8900.437988590744,9340.1360379444,8974.692215429517,6066.516320307206,11482.346398891237,11801.312082171162,7081.659600946961,9276.612371065305,11689.125587856135,11684.476153633885,1805.0461538461539,4634.706502160238,2534.7111768434397,2659.9305830750905,2555.8576663687154,4184.390275823708,3269.9999473021326,3360.8365874175415,4956.0857147230345,4281.731176006314,3328.887557336584,3327.5634682407162,14747.32307692308,37865.798615971915,20708.725121487434,21731.774330098426,20881.49306556881,14115.015360289135,26716.073481906187,27092.754724631643,16476.957905660685,15502.143590248465,27197.18838778019,27186.370509446286,7342.76923076923,18853.579020788206,10310.982463553772,10820.364011063679,10397.004525811917,17021.732159801068,13302.072607121589,13489.624166442924,20160.921433272622,21569.61928226106,13541.62223310382,13536.235954946216
99.0,1.0,29044.0,15121.0,6971.0,2286.0,19080.0,10380.0,2993.0,2455.0,1647952.0,3834304.0,469312.0,1909120.0,31107.133333333317,14652.087179487185,43038.9953095136,19828.62806771465,30348.960966653794,14323.160289092722,31024.17374045451,14616.095837526867,31296.221006857228,14734.121322641891,31949.5313135306,14395.603343912577,30111.380306455663,14220.087859640986,29844.063345780556,14289.601800602353,33306.26386794442,14085.182266236052,32948.290554116575,14212.314088632604,29965.44531363986,14156.77515464639,29968.726664888116,14158.198742091427,8451.035897435897,12037.722802857721,8223.131241393881,8426.098457994207,8507.875163927474,8704.25855545516,8151.7151083029,7201.019576157376,9112.088858620746,8413.312459382445,8107.847426224431,8108.8337919381565,2406.7282051282045,3428.1628130277836,2341.8243790844917,2399.6263965929693,2422.9151752800626,2356.118836501652,2321.4861360694067,2050.742314900902,2294.8665758498764,2018.7453827940014,2308.993278503403,2309.2741806570098,19663.09743589744,28008.272506655878,19132.829725259915,19605.0752824603,19795.345842929753,20252.272758075447,18966.665198152765,19650.043769623182,21201.175009323673,21541.978094734128,18864.597887415428,18866.892872949968,9790.358974358973,13945.465254686864,9526.335910008233,9761.469440933897,9856.206147361829,9584.484507410923,9443.60172357158,9783.859485701447,9335.315690386175,9738.5687058386,9392.781876142984,9393.924561434418
100.0,1.0,24899.0,8587.0,6254.0,1511.0,15601.0,5255.0,3044.0,1821.0,2162937.0,5032524.0,615972.0,2505720.0,39943.799999999974,17829.67692307693,15889.969876927204,7394.119136778676,31240.231121181434,14053.704634372016,27112.2174852729,12262.799625908126,31414.28760218962,14129.217617391641,32493.94364129207,10677.960769557962,23692.754287410655,10779.29343929118,23058.858156555973,10496.720897461668,26153.97453422192,8591.14718442441,25308.905270777515,8270.742996489835,23042.20616586887,10497.058448839276,23056.833753464423,10503.404508275411,11091.98461538462,3861.4653804240334,8475.714280510283,7234.844038893923,8528.035209337831,8852.577027332281,6206.962229681898,6051.896452236539,6946.798681714258,6535.6780590225135,6011.409143873605,6015.806158940628,3158.8307692307676,1099.6873941823326,2413.7562382975,2060.37501430951,2428.656453686003,1747.6547459346266,1767.6496997099857,1723.4892932512803,1335.8848667595244,1420.298500394633,1711.9591153926865,1713.2113193010136,25807.815384615395,8984.50449650317,19720.51684067115,16833.373446378977,19842.25239285178,20597.36661395979,14441.792057728755,13962.961704319427,16163.17585250766,15729.227211755006,13986.797021995262,13997.027594523799,12849.84615384615,4473.4317425963445,9818.948396074516,8381.424611598619,9879.561163705639,7109.306023623335,7190.643739581192,6952.2316042103885,5434.262317664885,5029.444496095202,6964.099333446592,6969.193188974395
101.0,0.9581714493445116,30585.0,10720.0,5984.0,1612.0,21197.0,7028.0,3404.0,2080.0,1235964.0,2875728.0,351984.0,1431840.0,24489.59999999999,11227.815384615387,47991.51582448397,21423.929659151094,29509.79075456989,13405.784150899408,30729.861198206687,13935.101750332913,30698.613931497348,13921.545378821984,36336.85419019652,12196.682262866863,28755.857619145485,13078.696416369363,28125.84419334127,13126.88905316238,36645.24958246177,9772.780248878822,35756.383464799466,9605.955109726756,28347.314265442157,12901.453218343708,28356.50037096609,12905.438535215724,6338.276923076923,13402.892144764855,7847.333303219508,8214.08332870758,8204.690481006162,9899.530946464876,7620.702949148315,5922.69610100205,9992.233805192067,7393.829064671478,7497.895871765917,7500.657191370544,1805.0461538461539,3816.9425555136822,2234.8027656148683,2339.247669326784,2336.572727252956,1996.2228838792,2170.261841649935,1686.6949720340608,1517.9387445854313,1377.4696132596684,2135.2882288866463,2136.0746112729576,14747.32307692308,31184.62367971911,18258.457451350387,19111.777869499107,19089.923450491187,23033.323243731647,17731.15466999717,18799.148092339223,23249.015777269706,24958.55440012798,17445.41839367624,17451.843179595544,7342.76923076923,15526.987103637412,9090.981385284538,9515.854081006131,9504.972651569027,8120.459378987665,8828.434574719427,9360.194081128324,6174.841504293389,6148.4854964670885,8686.164989457062,8689.363923942768
102.0,1.0,36512.0,8614.0,9309.0,1421.0,23206.0,5300.0,3997.0,1893.0,1956943.0,4553236.0,557308.0,2267080.0,37382.53333333331,16377.041025641032,18614.787652848197,8234.807811006827,34024.550744952896,14920.207699425167,32497.909947642318,14257.887055363852,32461.180835654963,14241.952430041301,42666.98184436413,11100.153617118738,31820.785618049373,13964.122194058138,31440.252373491992,13775.77273517819,37275.75224578813,9051.085377986621,36617.9488985294,8681.461720952064,31427.59201335105,13793.53835929927,31436.432979459933,13797.373940254309,10035.60512820513,4394.069229544642,9026.204231478177,8567.299949151782,8556.25927291233,11624.096707702736,8363.758123815394,8358.502722805151,10003.507008966939,9405.33502191265,8245.565141355293,8248.222712942801,2857.9897435897424,1251.3649780188107,2570.5275155365484,2439.838462368031,2436.6942434543193,1816.7547688381374,2381.872804914252,2380.3761455704603,1412.432798126521,1502.483662194159,2348.2132171445132,2348.970053652419,23349.928205128213,10223.718423303557,21001.346513474717,19933.60999849053,19907.921562742627,27045.885136661396,19460.027494233975,19084.749650686845,23275.245236821196,23215.613876616746,19185.026871995768,19191.210266517126,11626.05128205128,5090.4428329880175,10456.680183888619,9925.048592995821,9912.258186586982,7390.398848280601,9689.249389143888,9502.396589607728,5745.6525798601015,5285.978058757904,9552.325142154757,9555.403886601891
103.0,1.0,27756.0,21350.0,9728.0,3588.0,16021.0,14446.0,2007.0,3316.0,1750949.0,4073948.0,498644.0,2028440.0,31878.26666666665,16275.405128205133,26676.916566873166,14018.841859260365,30752.42730061126,15786.968912332337,31348.1652648276,16045.424963583322,31044.600225746886,15913.72575015169,21424.22631014231,19444.32614599352,32209.42195884999,16419.074147655912,32688.670100804768,16386.183798286012,23712.708140779298,21724.29299129077,24558.334778774726,21927.680826428114,32520.66591783505,16554.104797785487,32513.667591158093,16551.068630901824,8979.225641025641,7415.713229409897,8640.801234181134,8819.87852820138,8728.627661170884,5836.768099164221,9078.770066908726,10352.748144212748,6524.67982925524,8684.488177167521,9172.329197437717,9170.22551850628,2557.148717948717,2111.8838455979408,2460.7705253648264,2511.7690514209426,2485.7821738251046,3182.4399437228026,2585.4974766504533,2948.3073154174235,3632.322807769427,3678.654143646409,2612.1417130522555,2611.5426168609392,20892.041025641032,17254.203337463277,20104.62606643013,20521.28673662622,20308.972564576005,13580.458210978088,21123.651891941267,20328.921956592025,15181.028311524053,13866.846601607205,21341.33672039733,21336.442072651815,10402.256410256408,8590.958013662424,10010.198386967517,10217.655912162378,10111.943576326592,12945.886202270716,10517.576671005456,10121.876482868589,14775.97018352134,14933.0266827817,10625.963084733228,10623.526014040885
104.0,0.9999999999999998,28252.0,19961.0,10110.0,3837.0,15884.0,12943.0,2258.0,3181.0,2471928.0,5751456.0,703968.0,2863680.0,44429.19999999997,21476.63076923077,21216.144163376397,11405.836041729472,31253.56119687884,15760.487460748815,30167.509916307125,15289.312980871773,30517.25512769488,15441.04708497261,24103.58894285069,18652.714556817064,31921.7378685118,16050.370453711072,32370.564903464496,15858.654341741425,22559.441747336674,22072.793672416687,23174.956303556944,22170.114630801687,32103.27850540138,16129.13037664765,32099.196560530112,16127.35945819654,12676.553846153853,5698.769191063763,8715.990837625768,8389.526626556324,8494.659134158463,6566.727637226112,8916.843020079643,10864.989536754178,6102.560976796225,8397.865741280766,8971.413666843213,8970.18664475331,3610.0923076923054,1622.923948389587,2482.1833961109455,2389.211287805956,2419.151448325058,3052.8774007787197,2539.3830836332713,3094.1859771845166,3727.72712105674,4370.861562746645,2554.9239849300966,2554.574547451907,29494.646153846166,13259.374972312635,20279.57035925308,19519.983289750806,19764.595993536423,15278.861305624578,20746.894848432148,19247.57536671032,14198.880770540447,12519.090562276178,20873.864838558166,20871.009915776795,14685.538461538457,6601.912093339886,10097.304064637869,9719.101693065819,9840.89563664755,12418.837156038348,10329.987370077799,9583.468364556908,15164.066551359956,14618.253068055035,10393.206391717547,10391.784910744633
105.0,1.0,27853.0,19910.0,9281.0,3334.0,16489.0,13397.0,2083.0,3179.0,1441958.0,3355016.0,410648.0,1670480.0,26682.866666666654,13851.451282051285,22217.422990913958,11914.155006100675,30296.705545072382,15419.285770488934,29706.17248180163,15163.087823012353,30494.645335977923,15505.160332487329,22235.507426022137,18640.98697771816,31378.386289420203,15888.564128913034,31786.98775811334,15887.918808512888,23272.004779393883,19729.51272710575,23865.649091547435,19935.29343450457,31675.578756233324,16017.49865390189,31668.896377640427,16014.599558514612,7394.65641025641,6052.355569809698,8480.967047217993,8303.454332984444,8540.467237340883,6057.791704314435,8806.117486381994,9763.74654299671,6369.360132801478,8136.987835563479,8895.452774640991,8893.444068887937,2105.8871794871793,1723.6200430464773,2415.252147431461,2364.6991902201007,2432.196908702999,3050.957955698067,2507.8501132125853,2780.568498103629,3265.7457640090006,3258.468034727703,2533.2914627199775,2532.719413464673,17205.21025641026,14082.067421104257,19732.73849785439,19319.718148817185,19871.178098637036,14094.715721707702,20489.268803038205,19940.24121511663,14819.644646592402,13645.661255983952,20697.125981592337,20692.45230875249,8566.564102564102,7011.534963054198,9825.033623057476,9619.388632792254,9893.963423784326,12411.029022020091,10201.71401570045,9928.350310409258,13284.766963096748,13497.82539977687,10305.20719118191,10302.880145049938
106.0,1.0,32296.0,5871.0,6690.0,924.0,22240.0,3782.0,3366.0,1165.0,1132967.0,2636084.0,322652.0,1312520.0,22694.46666666666,9550.497435897438,25438.354723310244,10740.91086393489,32770.46271592706,13921.886045884725,31730.631792555097,13470.76389056447,31862.22376453599,13527.853993088402,35931.213632256615,6831.314825115335,26846.60752209358,11351.869841537513,26681.072229727415,11499.787969751249,36560.02400642117,5281.012857208455,36161.50370622119,5180.7585253640855,26833.52033737396,11346.192073310882,26833.814602985574,11346.319738043643,5810.087179487179,6634.892845388571,8838.905578586156,8526.33508756336,8565.89129460839,9789.019143889767,7058.21000100126,5977.4162497601865,9978.037918957047,8121.541117461798,7054.276027061869,7054.364482545012,1654.625641025641,1889.5179174241728,2517.187669845618,2428.172284517107,2439.4372986927124,1118.0767594804174,2010.0722909343863,1702.2784492554713,812.1713069964644,791.755643251776,2008.9519541906923,2008.9771449849054,13518.379487179489,15437.461877921673,20565.5571373409,19838.296704991735,19930.3324699276,22776.19448836684,16422.39752109232,17337.655979967236,23215.986087464124,24673.962588759397,16413.244310312093,16413.450120440564,6730.871794871794,7686.392946510716,10239.698376039109,9877.591606047363,9923.416694395693,4548.238065634919,8176.797550603127,8632.509520495778,3303.841550211991,3224.00288211231,8172.240119120191,8172.342593058738
